code;name;category;stock_quantity;simple_description;display_order;visible
07130;CAM 360 2 CAMARAS C VERDE;PRODUCTOS DE COMPUTACIÓN;2;📷 Cámara 360° 📡 vigilancia amplia y WiFi;580;1
077003;CONTROL DSH WLS PS3 BLANCA;PRODUCTOS DE COMPUTACIÓN;4;📦 Producto práctico ✨ útil para uso diario;581;1
04389;"PARL CAFINI CN S6003AC W 8""";PARLANTES / SMARTWATCH / TV BOX;9;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;582;1
07315;ROUTER MERCUSYS AX1500 MR62X 4 ANT;PRODUCTOS DE COMPUTACIÓN;0;📡 Router WiFi 🌐 conexión estable para el hogar;583;1
049763;SMARTWATCH DP9 GRIS;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;584;1
04949;SMARTWATCH LDNIO SW04 GRIS;PARLANTES / SMARTWATCH / TV BOX;4;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;585;1
049732;SMARTWATCH ROCK 001 13 EN 1 NARANJ;PARLANTES / SMARTWATCH / TV BOX;10;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;586;1
07350;SWITCH MERCUSYS ESCRITORIO 5 POR;PRODUCTOS DE COMPUTACIÓN;0;🌐 Switch de red 🔌 expande conexiones Ethernet;587;1
039041;AUDIF SONY BT WF 806ANC LILA;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;588;1
07131;CAM 360 3 CAMARAS C LILA;PRODUCTOS DE COMPUTACIÓN;6;📷 Cámara 360° 📡 vigilancia amplia y WiFi;589;1
077015;CONTROL DSH WLS PS4 DISEÑO ROJO;PRODUCTOS DE COMPUTACIÓN;0;📦 Producto práctico ✨ útil para uso diario;590;1
090122;IMPRESORA RICH;RICH;4;🖨️ Impresora Rich ⚡ trabajo práctico y profesional;591;1
04385;PARL CAFINI CN S6626 AC;PARLANTES / SMARTWATCH / TV BOX;4;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;592;1
04306;PARL HONGFU HF-3303;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;593;1
040121;PARL LDNIO WIRELESS BTS12 NEGRO;PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;594;1
04377;PARL P PRO 9 NEGRO;PARLANTES / SMARTWATCH / TV BOX;10;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;595;1
07351;SWITCH MERCUSYS ESCRITORIO 8 POR;PRODUCTOS DE COMPUTACIÓN;3;🌐 Switch de red 🔌 expande conexiones Ethernet;596;1
07009;TECL QUASAD QK480U PLANO;PRODUCTOS DE COMPUTACIÓN;0;⌨️ Teclado USB 💻 práctico y cómodo;597;1
03274;AUDIF ECCO DI E35 CAFE;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;598;1
03881;AUDIF JBL BT  TWS BT36 BLANCO;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;599;1
039081;AUDIF JBL BT TWS U53 NEGRO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;600;1
038332;AUDIF LELISU DI LS-257 ROSADO;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;601;1
039042;AUDIF SONY BT WF 806ANC NEGRO;AUDIFONOS / MICROFONOS;23;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;602;1
03900;AUDIF SONY DI WH-XM65 NEGRO;AUDIFONOS / MICROFONOS;21;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;603;1
06018;BATERIA J1 ACE;BATERIAS;11;🔋 Batería de repuesto 📱 energía confiable para celular;604;1
02191;CABLE LDNIO LC-97U 100W 3 EN 1;CABLES / ADAPTADORES;21;🔌 100W multi cable ⚡ carga varios dispositivos;605;1
04405;PARL LINY XY-6362 NEGRO;PARLANTES / SMARTWATCH / TV BOX;41;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;606;1
049711;SMARTWATCH D99 PLUS PLATA;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;607;1
031081;AUDIF AIRPODS PRO 3RA GEN PANT;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;608;1
03364;AUDIF GAMER AKZ DI 020 AZUL;AUDIFONOS / MICROFONOS;3;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;609;1
03366;AUDIF GAMER AKZ DI 022 ROSADO;AUDIFONOS / MICROFONOS;4;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;610;1
050741;AUTO HOLDER LDNIO 15W MA02;CARGADORES / POWERBANKS;4;🚗 Soporte auto ⚡ carga inalámbrica 15W segura;611;1
05278;CARG LDNIO 140W A6140C USB/TC;CARGADORES / POWERBANKS;0;🔌 140W ⚡ carga rápida y segura;612;1
043991;PARL BOOM MS290 NEGRO;PARLANTES / SMARTWATCH / TV BOX;24;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;613;1
04387;"PARL CAFINI CN S11003AC W 8""";PARLANTES / SMARTWATCH / TV BOX;12;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;614;1
04396;PARL LIDIMI LD 878 AZUL;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;615;1
050118;POWER BANK LDNIO PQ17 10000 mAh;CARGADORES / POWERBANKS;7;🔋 10000 mAh ⚡ carga rápida y confiable;616;1
050889;POWER BANK LDNIO PQ27 20000 mAh;CARGADORES / POWERBANKS;6;🔋 20000 mAh ⚡ carga rápida y confiable;617;1
07320;ROUTER TP-LINK AX1500 ARCHER AX12;PRODUCTOS DE COMPUTACIÓN;9;📡 Router WiFi 🌐 conexión estable para el hogar;618;1
032723;AUDIF ECCO DI EC-237 VERDE;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;619;1
03932;AUDIF GAMER KRMG 2000;AUDIFONOS / MICROFONOS;1;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;620;1
03934;AUDIF GAMER KRMG 9000;AUDIFONOS / MICROFONOS;1;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;621;1
039071;AUDIF JBL BT TWS U39 BLANCO;AUDIFONOS / MICROFONOS;24;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;622;1
03907;AUDIF JBL BT TWS U39 NEGRO;AUDIFONOS / MICROFONOS;16;🎧 Bluetooth 🔋 sonido claro y batería práctica;623;1
03880;AUDIF JBL DI TOUR ONE M4 AZUL;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;624;1
03914;AUDIF JBL DI TUNE A666 AZUL;AUDIFONOS / MICROFONOS;17;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;625;1
03909;AUDIF SAMSUNG BT TWS A1 BLANCO;AUDIFONOS / MICROFONOS;7;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;626;1
03904;AUDIF SONY BT WF 806ANC BLANCO;AUDIFONOS / MICROFONOS;3;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;627;1
07047;CAM GENIUS Q6000 HD;PRODUCTOS DE COMPUTACIÓN;3;📷 Cámara WiFi 📡 vigilancia clara y segura;628;1
04399;PARL BOOM MS290 AZUL;PARLANTES / SMARTWATCH / TV BOX;13;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;629;1
04386;"PARL CAFINI CN S6731AC 8""";PARLANTES / SMARTWATCH / TV BOX;13;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;630;1
07606;PARL JEDEL CPU S-576 x2;PRODUCTOS DE COMPUTACIÓN;98;🔊 Parlante para PC 💻 sonido claro y práctico;631;1
04404;PARL LINY XY-6361 NEGRO;PARLANTES / SMARTWATCH / TV BOX;99;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;632;1
04408;"PARL ZQS-2801 SING-E 8""x2";PARLANTES / SMARTWATCH / TV BOX;14;🔊 Parlante karaoke 🎤 potencia y diversión;633;1
050116;POWER BANK LDNIO PQ18 20000 mAh;CARGADORES / POWERBANKS;0;🔋 20000 mAh ⚡ carga rápida y confiable;634;1
05890;POWER BANK LDNIO PQ24 20000 mAh;CARGADORES / POWERBANKS;0;🔋 20000 mAh ⚡ carga rápida y confiable;635;1
07316;ROUTER MERCUSYS AC1200 MR30G 4 ANT;PRODUCTOS DE COMPUTACIÓN;3;📡 Router WiFi 🌐 conexión estable para el hogar;636;1
03363;AUDIF GAMER AKZ DI 020 ROJO;AUDIFONOS / MICROFONOS;1;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;637;1
03365;AUDIF GAMER AKZ  DI 022 GRIS;AUDIFONOS / MICROFONOS;8;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;638;1
03367;AUDIF GAMER AKZ DI 022 VERDE;AUDIFONOS / MICROFONOS;4;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;639;1
03833;AUDIF LELISU DI LS-257 VERDE;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;640;1
03912;AUDIF SONY DI -1000XM20 AZUL;AUDIFONOS / MICROFONOS;11;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;641;1
05360;CARG LDNIO 30W  Q2319 TC A C;CARGADORES / POWERBANKS;14;🔌 30W ⚡ carga rápida y segura;642;1
07354;"ESTUCHE LDNIO PARA LAPTOP 13"" A 16";PRODUCTOS DE COMPUTACIÓN;1;💼 Estuche protector 💻 práctico y resistente;643;1
073021;EXTEN TP-LINK WI-FI EN MALLA  AC12;PRODUCTOS DE COMPUTACIÓN;7;📶 Extensor WiFi 🌐 mejora cobertura y señal;644;1
01006;MICRO SD KINGSTON 100 MB/S 512GB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;📱 512GB ⚡ almacenamiento portátil y confiable;645;1
07188;MOUSE QUASAD WIRL QME-V10 GRIS;PRODUCTOS DE COMPUTACIÓN;0;🖱️ Mouse inalámbrico 🔋 cómodo y práctico;646;1
043773;PARL P PRO 9 ROJO;PARLANTES / SMARTWATCH / TV BOX;3;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;647;1
050881;POWER BANK LDNIO PQ12 10000 MAGNET;CARGADORES / POWERBANKS;6;🔋 Magnético ⚡ carga portátil práctica para iPhone;648;1
07305;ROUTER TP-LINK DOBLE BANDA AC750 4;PRODUCTOS DE COMPUTACIÓN;0;📡 Router WiFi 🌐 conexión estable para el hogar;649;1
070122;TECL NUMERICO 125 TIPO C;PRODUCTOS DE COMPUTACIÓN;0;🔢 Teclado numérico 💻 compacto y práctico;650;1
03360;AUDIF GAMER AKZ DI 020 GRIS;AUDIFONOS / MICROFONOS;1;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;651;1
03906;AUDIF JBL BT MG 831 AZUL;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;652;1
039061;AUDIF JBL BT MG 831 BLANCO;AUDIFONOS / MICROFONOS;10;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;653;1
038802;AUDIF JBL DI TOUR ONE M4 BLANCO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;654;1
039051;AUDIF SAMSUNG DI LEVEL S32 NEGRO;AUDIFONOS / MICROFONOS;9;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;655;1
05361;CARG LDNIO 30W  Q2319 TC A IP;CARGADORES / POWERBANKS;5;🔌 30W ⚡ carga rápida y segura;656;1
05363;CARG LDNIO 45W Q2420 TC A IP;CARGADORES / POWERBANKS;5;🔌 45W ⚡ carga rápida y segura;657;1
05132;CARG LDNIO ESCRITORIO 65W A4808Q;CARGADORES / POWERBANKS;3;🔌 65W ⚡ carga rápida y segura;658;1
010271;FLASH MEMORY SANDISK 128GB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;💾 128GB ⚡ almacenamiento portátil y práctico;659;1
09101;LAPIZ PARA LAMINAS RICH;RICH;1;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;660;1
07353;SWITCH TP LINK LS1005 5 POR;PRODUCTOS DE COMPUTACIÓN;0;🌐 Switch de red 🔌 expande conexiones Ethernet;661;1
032381;AUDIF BT DAMIX M25;AUDIFONOS / MICROFONOS;7;🎧 Bluetooth 🔋 sonido claro y batería práctica;662;1
038801;AUDIF JBL DI TOUR ONE M4 BEIGE;AUDIFONOS / MICROFONOS;3;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;663;1
038911;AUDIF LDNIO BT T11 NEGRO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;664;1
03878;AUDIF LDNIO DI H01 BLANCO;AUDIFONOS / MICROFONOS;6;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;665;1
039021;AUDIF SAMSUNG BT GALAXI BUDS3 NEGR;AUDIFONOS / MICROFONOS;16;🎧 Bluetooth 🔋 sonido claro y batería práctica;666;1
070629;CAM TP-LINK TAPO C246 DUAL LENTS;PRODUCTOS DE COMPUTACIÓN;2;📷 Cámara WiFi 📡 vigilancia clara y segura;667;1
01043;DDS KINGSTON A400 960GB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;💽 960GB ⚡ rendimiento rápido y estable;668;1
04406;PARL CAFINI CN-Z5963 NEGRO;PARLANTES / SMARTWATCH / TV BOX;47;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;669;1
043771;PARL P PRO 9 AZUL;PARLANTES / SMARTWATCH / TV BOX;16;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;670;1
04976;SMARTWATCH DP9 NEGRO;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;671;1
077501;TECL GENIUS SLIMSTART 7250BT;PRODUCTOS DE COMPUTACIÓN;4;⌨️ Teclado USB 💻 práctico y cómodo;672;1
071221;TECL JEDEL + MOUSE GK106 BLANCO;PRODUCTOS DE COMPUTACIÓN;19;⌨️ Combo teclado y mouse 💻 práctico para oficina;673;1
070492;TECL JEDEL GAMING K505;PRODUCTOS DE COMPUTACIÓN;25;⌨️ Teclado iluminado 💡 cómodo y gamer;674;1
070402;TECL JEDEL RETROILU K510;PRODUCTOS DE COMPUTACIÓN;16;⌨️ Teclado iluminado 💡 cómodo y gamer;675;1
07117;TECL LOGITECH K120 NEGRO;PRODUCTOS DE COMPUTACIÓN;16;⌨️ Teclado USB 💻 práctico y cómodo;676;1
03250;AUDIF ECCO ML EC-S8;AUDIFONOS / MICROFONOS;17;🎧 Manos libres 🎵 audio claro para uso diario;677;1
03933;AUDIF GAMER KRMG 6000;AUDIFONOS / MICROFONOS;5;🎧 Gamer 🔊 sonido envolvente y diseño cómodo;678;1
039062;AUDIF JBL BT MG 831 NEGRO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;679;1
039141;AUDIF JBL DI TUNE A666 BLANCO;AUDIFONOS / MICROFONOS;26;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;680;1
039143;AUDIF JBL DI TUNE A666 ROJO;AUDIFONOS / MICROFONOS;17;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;681;1
03902;AUDIF SAMSUNG BT GALAXI BUDS3 BLAN;AUDIFONOS / MICROFONOS;7;🎧 Bluetooth 🔋 sonido claro y batería práctica;682;1
039091;AUDIF SAMSUNG BT TWS A1 NARANJA;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;683;1
039121;AUDIF SONY DI -1000XM20 BEIGE;AUDIFONOS / MICROFONOS;12;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;684;1
01049;DDS KINGSTON M2 500GB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;💽 500GB ⚡ formato M.2 rápido y eficiente;685;1
073022;EXTEN TP-LINK WI-FI MESH  AC750 30;PRODUCTOS DE COMPUTACIÓN;0;📶 Extensor WiFi 🌐 mejora cobertura y señal;686;1
07211;MOUSE JEDEL WIRELESS WD100;PRODUCTOS DE COMPUTACIÓN;2;🖱️ Mouse inalámbrico 🔋 cómodo y práctico;687;1
043992;PARL BOOM MS290 ROJO;PARLANTES / SMARTWATCH / TV BOX;8;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;688;1
040981;PARL BT MS-1753;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;689;1
04401;"PARL LINY XY S6726 4""";PARLANTES / SMARTWATCH / TV BOX;22;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;690;1
043772;PARL P PRO 9 BEIGE;PARLANTES / SMARTWATCH / TV BOX;7;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;691;1
043774;PARL P PRO 9 CAMUFLAJE;PARLANTES / SMARTWATCH / TV BOX;12;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;692;1
04409;"PARL  QL 1529 15""x1";PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;693;1
049764;SMARTWATCH DP9 VERDE;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;694;1
03891;AUDIF LDNIO BT T11 BEIGE;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;695;1
09107;CALIBRADOR RICH;RICH;3;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;696;1
05290;CARG LDNIO 120W Q605 ESCRI USB Y C;CARGADORES / POWERBANKS;4;🔌 120W ⚡ carga rápida y segura;697;1
09109;CARGADOR MAQUINA RICH;RICH;2;🔌 Cargador ⚡ carga rápida y segura;698;1
01050;DDS KINGSTON M2  1TB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;💽 1TB ⚡ formato M.2 rápido y eficiente;699;1
07252;MOUSE EARLDOM INALAM KM7;PRODUCTOS DE COMPUTACIÓN;29;🖱️ Mouse inalámbrico 🔋 cómodo y práctico;700;1
020100;CABLE LDNIO LC811C TIPO C A C;CABLES / ADAPTADORES;49;🔌 USB-C ⚡ carga rápida y estable;701;1
022311;CABLE LDNIO LS692 30W TIPO C;CABLES / ADAPTADORES;29;🔌 30W 1m ⚡ carga rápida Type-C;702;1
050003;CARG LDNIO 18W A1306Q 3.0 TIPO C;CARGADORES / POWERBANKS;8;🔌 18W ⚡ carga rápida y segura;703;1
04392;PARL CAFINI CN S6784;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;704;1
04393;"PARL CAFINI CN S6785 4""";PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;705;1
07607;PARL JEDEL CPU S-578x2;PRODUCTOS DE COMPUTACIÓN;50;🔊 Parlante para PC 💻 sonido claro y práctico;706;1
07651;TECLADO + MOUSE JEDEL G10;PRODUCTOS DE COMPUTACIÓN;0;⌨️ Combo teclado y mouse 💻 práctico para oficina;707;1
024115;ADAP LDNIO HUB DS 25U 5 EN 1;CABLES / ADAPTADORES;25;🔌 HUB 5 en 1 ⚡ múltiples puertos en un dispositivo;708;1
03931;AUDIF SONY DI M30BT CAFE;AUDIFONOS / MICROFONOS;4;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;709;1
039311;AUDIF SONY DI M30BT NEGRO;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;710;1
06001;BATERIA S3 MINI PREMIUM NORMAL;BATERIAS;5;🔋 Batería de repuesto 📱 energía confiable para celular;711;1
01054;DDS ADATA 480GB;MICRO SD / PEN DRIVES / DISCOS DUROS;2;💽 480GB ⚡ rendimiento rápido y estable;712;1
09302;PALETA AZUL GRANDE;RICH;2;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;713;1
04379;PARL BOSE SI PRO PLUS;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;714;1
098029;PARLANTE DPUS SZ-6565;RICH;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;715;1
050906;REGLETA  LDNIO SC1418;CARGADORES / POWERBANKS;10;🔌 Regleta eléctrica ⚡ múltiples tomas y protección;716;1
07125;TECL JEDEL + MOUSE G18;PRODUCTOS DE COMPUTACIÓN;60;⌨️ Combo teclado y mouse 💻 práctico para oficina;717;1
07049;TECLADO JEDEL GAMING K505+;PRODUCTOS DE COMPUTACIÓN;0;⌨️ Teclado iluminado 💡 cómodo y gamer;718;1
